"Plot Title: 10994952_Piti_Light"
"#","Date Time, GMT+10:00","Temp, °C (LGR S/N: 10994952, SEN S/N: 10994952)","Intensity, Lux (LGR S/N: 10994952, SEN S/N: 10994952)","Coupler Attached (LGR S/N: 10994952)","Stopped (LGR S/N: 10994952)","End Of File (LGR S/N: 10994952)"
397,04/28/17 04:00:00 AM,28.655,0.0,,,
398,04/28/17 04:10:00 AM,28.655,0.0,,,
399,04/28/17 04:20:00 AM,28.754,0.0,,,
400,04/28/17 04:30:00 AM,28.754,0.0,,,
401,04/28/17 04:40:00 AM,28.754,0.0,,,
402,04/28/17 04:50:00 AM,28.754,0.0,,,
403,04/28/17 05:00:00 AM,28.853,0.0,,,
404,04/28/17 05:10:00 AM,28.853,0.0,,,
405,04/28/17 05:20:00 AM,28.853,0.0,,,
406,04/28/17 05:30:00 AM,28.853,0.0,,,
407,04/28/17 05:40:00 AM,28.853,0.0,,,
408,04/28/17 05:50:00 AM,28.853,43.1,,,
409,04/28/17 06:00:00 AM,28.853,355.2,,,
410,04/28/17 06:10:00 AM,28.853,839.6,,,
411,04/28/17 06:20:00 AM,28.953,1636.1,,,
412,04/28/17 06:30:00 AM,28.953,2411.1,,,
413,04/28/17 06:40:00 AM,28.953,3444.5,,,
414,04/28/17 06:50:00 AM,29.053,3961.1,,,
415,04/28/17 07:00:00 AM,29.152,5338.9,,,
416,04/28/17 07:10:00 AM,29.152,6200.0,,,
417,04/28/17 07:20:00 AM,29.252,9644.5,,,
418,04/28/17 07:30:00 AM,29.252,7577.8,,,
419,04/28/17 07:40:00 AM,29.252,6544.5,,,
420,04/28/17 07:50:00 AM,29.452,10677.8,,,
421,04/28/17 08:00:00 AM,29.552,26178.0,,,
422,04/28/17 08:10:00 AM,29.652,18600.1,,,
423,04/28/17 08:20:00 AM,29.652,41333.6,,,
424,04/28/17 08:30:00 AM,29.752,33066.9,,,
425,04/28/17 08:40:00 AM,29.652,9644.5,,,
426,04/28/17 08:50:00 AM,29.853,27555.7,,,
427,04/28/17 09:00:00 AM,29.752,18600.1,,,
428,04/28/17 09:10:00 AM,29.953,23422.4,,,
429,04/28/17 09:20:00 AM,29.752,20666.8,,,
430,04/28/17 09:30:00 AM,29.752,20666.8,,,
431,04/28/17 09:40:00 AM,29.752,19977.9,,,
432,04/28/17 09:50:00 AM,30.356,41333.6,,,
433,04/28/17 10:00:00 AM,30.255,24800.2,,,
434,04/28/17 10:10:00 AM,30.054,30311.3,,,
435,04/28/17 10:20:00 AM,30.255,26178.0,,,
436,04/28/17 10:30:00 AM,30.154,23422.4,,,
437,04/28/17 10:40:00 AM,30.255,37200.2,,,
438,04/28/17 10:50:00 AM,30.255,26178.0,,,
439,04/28/17 11:00:00 AM,30.154,20666.8,,,
440,04/28/17 11:10:00 AM,30.255,28933.5,,,
441,04/28/17 11:20:00 AM,30.659,39955.8,,,
442,04/28/17 11:30:00 AM,31.268,71644.9,,,
443,04/28/17 11:40:00 AM,31.574,39955.8,,,
444,04/28/17 11:50:00 AM,31.574,88178.4,,,
445,04/28/17 12:00:00 PM,31.880,33066.9,,,
446,04/28/17 12:10:00 PM,32.086,121245.2,,,
447,04/28/17 12:20:00 PM,32.497,88178.4,,,
448,04/28/17 12:30:00 PM,32.497,71644.9,,,
449,04/28/17 12:40:00 PM,32.911,126756.4,,,
450,04/28/17 12:50:00 PM,33.118,82667.2,,,
451,04/28/17 01:00:00 PM,33.222,63378.2,,,
452,04/28/17 01:10:00 PM,33.848,49600.3,,,
453,04/28/17 01:20:00 PM,34.163,57867.0,,,
454,04/28/17 01:30:00 PM,33.639,42711.4,,,
455,04/28/17 01:40:00 PM,33.639,28933.5,,,
456,04/28/17 01:50:00 PM,34.479,148801.0,,,
457,04/28/17 02:00:00 PM,34.479,85422.8,,,
